432,39,13,94305,3,No,No,109,1,undergraduate,No,No,2.1
433,43,17,91311,1,No,No,1,1,undergraduate,No,No,5.7
434,52,28,91330,4,No,Yes,59,1,undergraduate,No,No,0.2
435,30,6,95819,1,No,No,1,2,graduate,No,No,1.8
436,52,26,94709,3,No,No,1,1,undergraduate,No,No,0.8
437,61,35,92122,3,No,No,33,3,advance,No,No,1.4
438,36,9,95825,4,No,No,1,2,graduate,Yes,No,1
439,58,32,93943,2,Yes,Yes,39,2,graduate,No,Yes,3.8
440,47,23,94304,4,No,No,1,1,undergraduate,No,No,0.6
441,64,39,92626,2,No,No,57,1,undergraduate,No,No,1.5
442,52,27,93555,1,No,No,1,2,graduate,Yes,No,1.3
443,58,28,95136,1,Yes,No,35,3,advance,No,No,3
444,48,24,90509,1,No,No,1,1,undergraduate,No,No,1
445,64,40,93106,2,No,Yes,1,3,advance,No,No,0
446,58,32,94590,3,No,No,1,3,advance,No,No,2.2
447,47,23,93108,1,No,Yes,1,1,undergraduate,No,No,1
448,49,23,95134,1,No,No,1,3,advance,No,No,1.4
449,31,4,94588,4,No,Yes,1,2,graduate,No,No,2
450,61,37,91706,3,No,No,1,3,advance,No,No,2
451,51,25,95747,1,No,Yes,1,1,undergraduate,No,No,0.3
452,28,-2,94132,2,No,No,14,3,advance,No,No,1.75
453,39,13,94022,3,No,No,1,2,graduate,No,No,0.2
454,54,28,92109,4,No,No,1,2,graduate,Yes,No,2.8
455,50,24,94110,3,No,No,1,3,advance,No,No,0.9
456,30,4,91107,4,No,No,1,2,graduate,No,No,2.2
457,64,39,92068,3,No,No,36,2,graduate,No,No,0.5
458,29,3,94303,3,No,No,1,3,advance,No,No,0.3
459,48,24,95841,1,No,Yes,1,1,undergraduate,No,No,1
460,35,10,91107,2,No,No,169,1,undergraduate,No,No,3
461,60,36,90277,2,No,Yes,1,1,undergraduate,No,No,2.1
462,55,30,92123,2,No,No,1,1,undergraduate,Yes,No,3.7
463,29,4,91423,3,Yes,No,1,3,advance,No,No,8.3
464,48,22,94928,2,Yes,No,1,2,graduate,Yes,Yes,5.5
465,43,19,94305,4,Yes,Yes,1,3,advance,No,No,3.6
466,66,42,94305,1,No,No,82,2,graduate,No,No,1.9
467,25,0,91342,2,No,No,1,3,advance,No,No,0.9
468,45,20,90232,1,No,Yes,1,1,undergraduate,No,No,2.4
469,34,10,92634,1,No,No,1,3,advance,No,No,0.5
470,48,23,94609,2,No,Yes,1,3,advance,No,No,0.7
471,32,6,91006,4,No,No,1,2,graduate,No,No,1.8
472,50,24,91768,4,No,Yes,75,1,undergraduate,No,No,0.1
473,43,19,90007,4,No,No,69,1,undergraduate,No,No,0.3
474,64,39,93955,1,Yes,No,174,2,graduate,No,No,1.2
475,60,34,90028,2,No,No,1,1,undergraduate,No,No,6.9
476,43,19,92008,3,Yes,No,1,2,graduate,No,No,6.1
477,60,34,92717,1,No,Yes,1,2,graduate,Yes,No,0.8
478,64,39,95112,4,No,No,5,2,graduate,No,No,0.4
479,44,20,95060,2,No,Yes,1,1,undergraduate,No,No,3.3
480,60,36,92154,2,No,Yes,171,1,undergraduate,No,No,6
481,54,29,94998,3,No,Yes,1,3,advance,No,No,1.6
482,33,9,94063,1,No,Yes,1,1,undergraduate,No,No,1.2
483,56,32,94022,1,Yes,No,13,2,graduate,No,Yes,4.6
484,29,5,90095,3,No,No,1,2,graduate,No,No,1
485,25,1,95023,2,No,Yes,1,1,undergraduate,No,No,0.2
486,60,34,95014,1,No,No,1,2,graduate,No,No,0.8
487,55,30,92173,2,No,No,144,1,undergraduate,Yes,No,3.7
488,39,13,94117,4,No,Yes,1,2,graduate,No,No,1.4
489,37,13,94122,3,No,No,1,1,undergraduate,No,No,2.8
490,53,28,91380,2,No,Yes,1,3,advance,No,Yes,2.1
491,34,10,94303,2,No,No,1,1,undergraduate,No,No,2.7
492,42,18,92115,4,No,No,26,1,undergraduate,Yes,No,0.3
493,60,36,94596,4,No,No,1,1,undergraduate,No,No,1.3
494,50,24,94720,1,No,Yes,1,1,undergraduate,No,No,1
495,41,17,92647,2,No,No,1,1,undergraduate,No,No,8
496,25,0,94545,4,No,Yes,1,2,graduate,No,No,0.6
497,50,24,94301,2,No,No,1,3,advance,No,No,0.4
498,48,22,90623,4,No,No,1,3,advance,No,No,2.6
499,32,8,95023,1,No,Yes,1,3,advance,No,No,2.1
500,50,25,93108,3,No,No,1,2,graduate,No,No,1.7
501,59,33,92177,2,No,No,1,1,undergraduate,No,No,0.3
502,50,26,90640,3,No,No,1,2,graduate,No,No,1.9
503,44,19,92833,1,No,No,1,2,graduate,No,No,0.1
504,31,5,94022,4,No,Yes,90,3,advance,No,No,1.8
505,40,10,94720,3,No,No,1,3,advance,No,No,2
506,36,12,94305,3,Yes,No,1,2,graduate,No,No,3.1
507,51,25,94608,3,No,No,1,3,advance,No,No,0.9
508,64,40,91380,3,No,No,1,3,advance,No,No,0.1
509,47,22,95521,2,No,No,1,3,advance,No,No,0.7
510,52,28,90503,2,No,No,33,1,undergraduate,No,No,6.8
511,51,26,95136,1,No,No,108,2,graduate,No,No,1.3
512,31,5,94143,4,No,No,1,2,graduate,No,No,2.2
513,39,14,95035,3,No,Yes,30,1,undergraduate,No,No,3
514,30,6,94607,1,No,No,1,3,advance,No,No,2.1
515,27,1,91730,3,No,No,1,3,advance,No,No,0.3
516,41,16,92780,1,No,Yes,103,3,advance,No,No,1
517,53,27,90009,3,No,No,1,2,graduate,No,No,1.7
518,54,27,92834,3,No,No,80,2,graduate,No,No,1
519,28,4,92677,1,No,No,1,2,graduate,No,No,1.8
520,34,9,95616,1,No,No,27,3,advance,No,No,2.5
521,61,37,90024,4,No,Yes,47,2,graduate,No,No,1.2
522,48,24,92518,4,No,No,1,2,graduate,No,No,1.4
523,36,11,91007,1,No,No,109,1,undergraduate,No,No,2.8
524,56,31,93023,4,No,No,1,1,undergraduate,No,No,0.9
525,24,-1,93014,4,No,No,1,1,undergraduate,No,No,0.2
526,64,38,94024,2,No,No,87,1,undergraduate,No,No,2.8
527,26,2,93106,1,No,Yes,131,1,undergraduate,No,No,6.33
528,33,8,90027,2,No,No,14,1,undergraduate,No,No,0.1
529,64,39,90089,4,Yes,No,161,1,undergraduate,No,No,0.2
530,39,15,95207,1,No,No,1,2,graduate,No,No,0.8
531,54,30,91706,2,No,Yes,1,1,undergraduate,No,No,0.2
532,32,6,90401,4,No,Yes,1,3,advance,Yes,Yes,2.1
533,62,37,94305,2,No,Yes,34,1,undergraduate,No,Yes,2.8
534,27,2,92807,1,No,No,1,1,undergraduate,No,No,1.9
535,53,28,93117,2,No,No,1,3,advance,Yes,No,0.6
536,51,25,94143,1,No,No,1,1,undergraduate,No,No,0.3
537,25,-1,92173,3,No,No,85,2,graduate,No,No,2.4
538,44,20,90717,1,Yes,No,1,3,advance,No,No,4.9
539,31,5,94534,1,No,Yes,3,2,graduate,No,No,0.4
540,57,32,94720,1,No,No,37,3,advance,No,No,0.3
541,25,-1,94010,4,No,No,149,3,advance,No,No,2.3
542,30,6,95014,2,No,No,1,1,undergraduate,No,No,4.33
543,40,14,94709,3,No,No,1,1,undergraduate,No,No,0.1
544,63,38,94704,3,No,Yes,15,1,undergraduate,No,No,2.4
545,35,10,91614,2,No,No,1,1,undergraduate,No,No,7.8
546,43,19,94303,4,No,No,12,1,undergraduate,No,No,0.3
547,27,2,94025,3,No,No,97,3,advance,Yes,No,2.6
548,44,14,94132,3,No,Yes,88,3,advance,Yes,Yes,2
549,49,23,94117,1,No,Yes,1,3,advance,No,No,1.4
550,61,36,94110,3,No,Yes,1,2,graduate,No,No,1.3
551,60,34,94301,3,No,Yes,1,2,graduate,No,No,0.3
552,59,34,93118,1,No,Yes,1,1,undergraduate,No,No,0.1
553,28,3,90024,4,No,No,111,1,undergraduate,No,No,2.2
554,52,28,91330,2,No,No,1,1,undergraduate,No,No,0.3
555,28,2,94720,2,No,No,1,1,undergraduate,No,No,7.2
556,34,8,92037,4,No,Yes,55,1,undergraduate,No,Yes,0.8
557,60,34,93105,3,No,No,47,3,advance,No,No,0.3
558,39,15,95039,2,No,Yes,1,1,undergraduate,No,No,1.9
559,30,5,95064,4,No,No,1,2,graduate,Yes,No,2
560,49,25,95818,4,No,No,56,1,undergraduate,No,No,0.2
561,43,18,93943,1,No,No,1,3,advance,No,No,3.7
562,63,33,94234,4,No,No,1,3,advance,No,No,1.67
563,28,3,94035,1,No,Yes,1,2,graduate,No,No,0.8
564,51,27,94608,4,No,No,1,1,undergraduate,No,No,1
565,33,7,94904,1,No,No,66,3,advance,No,No,0.6
566,55,29,90210,3,No,No,1,1,undergraduate,No,No,0.8
567,53,28,95060,3,Yes,Yes,1,3,advance,No,Yes,3.6
568,34,8,95112,3,No,No,1,1,undergraduate,No,No,0.9
569,34,9,92101,2,No,Yes,75,1,undergraduate,No,No,0.1
570,40,14,95136,3,No,No,90,1,undergraduate,No,No,2.1
571,49,25,94928,3,Yes,No,172,2,graduate,Yes,Yes,6.5
572,35,9,94143,4,No,No,1,2,graduate,No,No,2.2
573,39,15,92333,1,No,No,1,1,undergraduate,No,No,3.4
574,55,28,95020,3,No,Yes,1,2,graduate,No,No,1
575,29,5,94709,2,No,Yes,1,2,graduate,No,No,2
576,54,30,91107,1,No,No,1,2,graduate,No,No,2.7
577,25,-1,92870,3,No,Yes,1,3,advance,No,No,0.3
578,52,28,94043,2,No,No,1,1,undergraduate,No,No,6.8
579,46,19,92124,3,No,Yes,1,2,graduate,No,No,2.5
580,57,33,93524,1,No,No,1,2,graduate,No,No,2.7
581,52,22,90049,4,No,Yes,1,3,advance,No,No,0.4
582,28,3,94521,4,No,Yes,1,1,undergraduate,No,No,2.2
583,44,18,95678,1,No,No,68,3,advance,No,No,0.7
584,24,-1,95045,2,No,No,1,2,graduate,No,No,1.7
585,40,16,91604,1,No,No,141,1,undergraduate,No,No,3.4
586,34,4,92653,4,No,No,1,3,advance,No,No,4
587,39,14,94305,2,No,Yes,1,1,undergraduate,No,No,0.4
588,50,24,93305,1,No,No,132,1,undergraduate,No,No,4.9
589,41,17,93117,2,No,Yes,1,1,undergraduate,No,Yes,2.5
590,31,7,92821,1,No,No,1,1,undergraduate,No,No,6
591,29,3,94612,4,No,No,1,3,advance,No,No,2.1
592,30,5,92037,1,No,No,1,1,undergraduate,No,No,1
593,44,20,95051,4,No,Yes,1,3,advance,Yes,Yes,2
594,33,7,90025,4,No,No,1,2,graduate,No,No,2.2
595,50,26,94143,1,No,No,60,1,undergraduate,No,No,0
596,42,18,92121,1,No,No,18,1,undergraduate,No,No,1.8
597,48,22,94022,1,Yes,No,1,3,advance,No,No,3.5
598,24,-2,92835,2,No,Yes,1,1,undergraduate,Yes,No,7.2
599,56,31,92374,2,No,No,15,3,advance,No,No,0.2
600,28,4,94720,2,No,Yes,1,1,undergraduate,No,No,2.5
601,56,30,94143,2,No,No,1,1,undergraduate,No,No,0.5
602,58,32,91320,1,No,Yes,1,1,undergraduate,No,No,1.4
603,29,5,95035,2,No,No,1,1,undergraduate,No,No,0.6
604,63,38,94720,2,No,No,14,2,graduate,No,No,0.5
605,28,3,90245,4,No,Yes,116,1,undergraduate,No,No,2.2
606,57,31,91330,1,No,Yes,1,1,undergraduate,No,No,0.2
607,34,8,91741,3,No,No,101,2,graduate,No,No,0.9
608,28,3,95014,1,Yes,No,1,3,advance,No,No,0.1
609,27,2,91910,4,No,No,1,2,graduate,No,No,1.7
610,37,11,91770,4,No,No,1,3,advance,No,No,1.5
611,52,28,94132,3,No,No,133,2,graduate,No,No,1.8
612,49,23,94701,4,No,No,9,1,undergraduate,No,No,1.8
613,65,40,90095,1,No,Yes,1,1,undergraduate,No,No,1.3
614,60,35,94904,1,No,No,1,1,undergraduate,Yes,No,0.9
615,37,12,90034,1,No,Yes,1,1,undergraduate,No,No,8.6
616,63,37,93943,2,No,No,1,1,undergraduate,No,No,6.9
617,40,14,94025,2,No,Yes,1,3,advance,No,No,1.4
618,46,20,94024,4,No,No,1,3,advance,No,No,2.6
619,63,37,91320,2,No,No,35,3,advance,No,No,0.7
620,57,27,93106,1,No,No,1,3,advance,No,No,3
621,33,8,91129,4,Yes,No,1,2,graduate,No,No,2.9
622,41,17,91125,2,No,No,1,2,graduate,No,No,1.8
623,41,17,93555,2,No,No,49,1,undergraduate,No,No,1.9
624,44,19,95616,1,No,No,5,3,advance,No,No,0.3
625,33,6,92821,2,No,No,41,2,graduate,No,No,1.67
626,52,28,95605,2,No,No,103,3,advance,No,No,1
627,30,6,94305,1,No,Yes,23,3,advance,No,No,0.2
628,45,19,92677,3,No,No,1,1,undergraduate,No,No,2.1
629,49,24,90071,1,No,No,1,2,graduate,No,No,1.3
630,45,19,91711,4,No,Yes,106,1,undergraduate,No,Yes,2.9
631,32,7,96651,3,No,Yes,30,1,undergraduate,No,No,1.3
632,45,18,94960,3,No,No,1,2,graduate,No,No,1
633,57,32,94720,4,Yes,No,1,3,advance,No,No,2.7
634,61,31,94583,1,No,Yes,1,3,advance,No,No,1.5
635,57,31,90034,3,No,Yes,1,1,undergraduate,Yes,Yes,1.4
636,60,35,90509,3,No,No,80,1,undergraduate,No,No,0.2
637,40,16,92037,2,No,No,95,1,undergraduate,No,No,6.1
638,53,28,90245,4,No,No,1,3,advance,No,No,0.1
639,42,16,92054,3,No,No,1,1,undergraduate,No,No,1.5
640,62,36,92646,2,No,Yes,1,3,advance,No,No,0.2
641,43,18,94960,1,No,No,153,3,advance,Yes,No,3.7
642,35,10,95060,2,No,No,1,1,undergraduate,No,No,7.8
643,50,24,94132,1,No,No,1,1,undergraduate,No,No,0.3
644,45,21,91902,2,No,No,1,1,undergraduate,No,No,1.4
645,52,27,92121,2,No,No,1,2,graduate,No,No,2
646,35,9,95120,4,No,No,151,2,graduate,No,No,2.2
647,58,33,90033,4,No,No,1,1,undergraduate,No,No,1.7
648,62,38,95064,4,No,Yes,42,1,undergraduate,Yes,Yes,2.2
649,50,25,95621,1,No,No,1,2,graduate,No,No,1.3
650,25,-1,92677,4,No,No,1,3,advance,No,No,2.1
651,47,22,90037,1,Yes,No,76,3,advance,Yes,No,5.1
652,28,4,92121,3,No,No,49,1,undergraduate,No,No,1.5
653,34,9,90005,1,No,No,1,1,undergraduate,No,No,2.8
654,49,23,92691,2,No,Yes,99,2,graduate,No,No,2.4
655,54,29,93940,4,Yes,No,1,3,advance,No,No,4.2
656,50,25,91109,2,No,No,1,3,advance,No,No,0.7
657,37,11,94539,1,No,No,61,3,advance,No,No,2.8
658,38,8,95207,1,No,No,1,3,advance,No,No,0.67
659,52,26,91711,3,No,No,1,3,advance,No,No,0.9
660,63,39,93009,4,No,Yes,1,2,graduate,No,No,1.7
661,39,14,92126,2,No,No,1,1,undergraduate,No,No,3.3
662,63,38,94720,2,No,No,1,1,undergraduate,No,No,2.8
663,65,41,93561,3,Yes,No,1,2,graduate,No,No,2
664,46,20,90503,3,No,No,1,2,graduate,No,No,2.2
665,54,30,95126,1,No,Yes,110,3,advance,No,No,1.8
666,54,24,92866,4,No,No,1,3,advance,Yes,No,2
667,52,26,92120,1,No,Yes,1,1,undergraduate,Yes,Yes,2.4
668,63,39,93106,3,No,No,93,3,advance,Yes,No,2
669,66,41,94010,3,No,No,1,1,undergraduate,No,No,0.5
670,56,29,94109,4,No,No,1,2,graduate,No,No,2.5
671,23,-1,92374,4,No,No,115,1,undergraduate,No,No,2.6
672,65,41,92612,1,Yes,No,136,2,graduate,Yes,Yes,3
673,51,27,96651,1,No,No,1,1,undergraduate,No,No,0.2
674,34,10,95670,1,No,No,11,3,advance,No,No,0.5
675,49,23,95827,3,No,No,1,1,undergraduate,No,No,2.1
676,29,2,91711,1,No,No,74,2,graduate,No,No,2
677,47,23,94063,1,No,Yes,25,3,advance,No,No,0.9
678,46,21,92780,2,No,No,1,1,undergraduate,No,No,2.8
679,52,27,92101,4,No,No,100,3,advance,No,No,1.8
680,55,31,92093,3,No,No,158,2,graduate,No,No,1.8
681,61,36,94706,3,No,Yes,1,1,undergraduate,No,No,1.5
682,34,9,94720,1,Yes,No,1,3,advance,No,No,6
683,58,34,90504,1,No,Yes,1,2,graduate,No,No,0.1
684,40,16,91311,1,No,No,1,2,graduate,No,No,3.6
685,43,17,90266,1,No,No,167,1,undergraduate,No,No,2.4
686,35,8,93107,2,No,No,1,2,graduate,No,No,1.67
687,24,-1,92612,4,No,No,1,2,graduate,No,No,0.6
688,48,22,92120,2,No,No,1,2,graduate,No,No,1.5
689,44,20,94304,4,No,No,100,1,undergraduate,No,No,1.9
690,54,30,94591,1,No,No,1,1,undergraduate,Yes,Yes,0.3
691,59,34,94115,2,No,No,2,3,advance,No,No,1.6
692,45,18,90025,3,No,Yes,34,2,graduate,No,No,2.5
693,26,2,94720,1,No,No,32,3,advance,No,No,1
694,40,15,92096,2,No,No,29,3,advance,No,No,2.2
695,32,7,90740,1,No,No,7,1,undergraduate,No,No,3.8
696,29,4,92717,1,No,No,1,1,undergraduate,No,No,1.9
697,51,27,92251,2,No,No,8,3,advance,No,No,1
698,42,17,92648,1,No,No,1,3,advance,No,No,3.7
699,64,38,92028,1,No,No,107,3,advance,No,No,2.5
700,44,20,95060,1,No,No,16,3,advance,No,No,0.8
701,37,11,90089,2,No,Yes,1,1,undergraduate,No,No,1.8
702,44,19,93106,3,No,Yes,1,3,advance,No,No,0.8
703,35,9,92709,3,Yes,No,1,1,undergraduate,No,No,4
704,41,17,94022,2,No,No,17,1,undergraduate,No,No,7.6
705,56,32,94065,1,No,No,1,1,undergraduate,No,No,7.4
706,62,36,94720,3,No,No,1,2,graduate,No,No,0.7
707,58,34,95819,1,No,No,1,1,undergraduate,No,No,4.7
708,47,20,95064,3,No,Yes,1,2,graduate,No,No,0.67
709,35,10,92182,3,No,No,35,1,undergraduate,No,No,1.3
710,29,4,95841,4,No,No,1,1,undergraduate,No,No,2.2
711,43,17,94085,3,No,Yes,12,3,advance,No,No,0.9
712,62,37,91754,3,No,No,91,2,graduate,Yes,No,1.8
713,41,16,94123,2,No,No,1,2,graduate,No,No,0.3
714,34,9,92009,3,No,No,1,2,graduate,No,No,0.6
715,50,23,92068,3,No,No,1,2,graduate,No,No,2
716,47,23,92130,1,No,Yes,1,1,undergraduate,Yes,Yes,1
717,29,5,96064,4,No,Yes,75,2,graduate,No,No,0.4
718,59,34,93940,3,No,Yes,1,1,undergraduate,No,No,0.5
719,56,31,90024,2,No,Yes,55,3,advance,No,Yes,0.2
720,61,35,92521,3,No,No,1,1,undergraduate,Yes,No,4.4
721,58,32,94025,1,No,No,1,3,advance,No,No,2.2
722,49,24,92717,1,No,No,1,3,advance,No,No,1.4
723,45,21,91103,3,Yes,Yes,1,2,graduate,No,Yes,1.2
724,50,24,94301,4,No,No,1,1,undergraduate,No,No,2.6
725,64,38,94086,1,No,No,1,1,undergraduate,No,No,2
726,39,15,92037,2,No,No,1,1,undergraduate,No,No,6.1
727,58,33,91030,4,No,No,1,1,undergraduate,No,No,2.1
728,62,37,92037,3,No,No,1,2,graduate,No,No,1.3
729,45,20,94720,2,Yes,No,1,2,graduate,No,No,4.4
730,58,28,93106,1,No,Yes,1,3,advance,No,No,3
731,43,18,95616,1,No,No,99,1,undergraduate,No,No,7
732,28,3,90066,2,No,Yes,1,1,undergraduate,No,No,3.3
733,26,1,90064,1,No,No,1,1,undergraduate,No,No,1.9
734,49,24,92009,1,No,No,1,1,undergraduate,No,No,1.2
735,66,42,92182,2,No,Yes,1,1,undergraduate,No,No,1.1
736,33,7,95403,4,No,No,1,2,graduate,No,No,2.2
737,61,35,91016,3,Yes,No,1,3,advance,No,No,3.3
738,64,37,94709,2,Yes,No,1,2,graduate,No,No,2.8
739,36,10,94596,4,No,No,1,2,graduate,No,No,2.2
740,49,23,91902,2,No,No,1,2,graduate,No,No,2.4
741,52,27,90266,1,No,No,1,1,undergraduate,No,No,8.1
742,61,37,94590,1,No,No,1,3,advance,No,No,1.2
743,32,6,92626,1,No,No,1,1,undergraduate,No,No,2.5
744,61,37,94539,4,No,Yes,1,1,undergraduate,Yes,Yes,2.2
745,45,20,94720,2,No,No,1,1,undergraduate,Yes,No,2.8
746,30,4,93955,3,No,Yes,1,2,graduate,No,No,1.1
747,62,37,95051,4,No,No,1,2,graduate,No,No,3.4
748,57,32,94112,3,No,No,1,2,graduate,Yes,Yes,0.1
749,41,17,91330,1,No,No,1,1,undergraduate,No,No,1
750,58,34,92008,4,No,Yes,1,2,graduate,No,No,1.6
751,29,5,93106,2,No,No,1,1,undergraduate,No,No,4.33
752,53,28,90210,1,No,No,156,3,advance,No,No,1.3
753,64,39,90071,4,No,No,1,2,graduate,No,No,0.6
754,49,23,94720,1,No,Yes,1,2,graduate,No,No,1.2
755,38,14,95020,2,No,Yes,1,1,undergraduate,No,Yes,1.9
756,56,30,91103,4,No,Yes,1,2,graduate,No,No,0.7
757,56,31,95348,4,No,No,1,3,advance,No,No,1.3
758,52,28,91745,3,No,No,1,2,graduate,Yes,No,1.8
759,64,39,90266,1,No,No,1,2,graduate,Yes,No,1.5
760,53,28,91950,2,No,No,1,2,graduate,No,No,1.9
761,29,3,92122,3,No,No,1,2,graduate,No,No,1.1
762,48,24,92152,3,No,No,78,1,undergraduate,No,No,0.7
763,32,6,90504,1,No,No,23,2,graduate,No,No,2.7
764,54,28,94122,1,No,Yes,1,1,undergraduate,No,No,0.2
765,37,13,95051,2,No,Yes,149,2,graduate,No,No,1.7
766,47,21,95822,4,Yes,No,1,1,undergraduate,No,No,1.8
767,37,12,94538,1,No,No,1,1,undergraduate,No,No,2.8
768,64,39,92024,1,No,No,30,3,advance,No,No,1.1
769,43,19,90024,2,No,No,1,1,undergraduate,No,No,1.7
770,33,6,90250,4,No,No,39,2,graduate,Yes,No,2
771,26,2,94551,2,Yes,No,1,2,graduate,No,No,6.9
772,42,18,91614,3,No,No,28,1,undergraduate,Yes,No,2.33
773,54,28,92093,1,Yes,Yes,1,3,advance,No,Yes,4.1
774,41,16,92612,2,No,Yes,1,1,undergraduate,No,No,3.9
775,55,29,92154,1,No,Yes,1,1,undergraduate,No,No,0.2
776,65,39,92835,3,No,Yes,1,2,graduate,No,No,0.7
777,50,26,92121,2,Yes,No,16,3,advance,No,No,4.6
778,55,31,95060,2,No,Yes,3,1,undergraduate,No,No,0.2
779,62,36,94801,2,No,No,1,2,graduate,No,No,0.7
780,53,28,94304,2,Yes,No,1,3,advance,No,No,6.4
781,32,7,92634,4,No,Yes,1,1,undergraduate,No,No,0.8
782,56,32,94588,3,Yes,No,1,3,advance,No,No,3.7
783,54,30,92056,3,Yes,Yes,175,3,advance,Yes,Yes,6
784,44,20,94606,2,No,No,1,1,undergraduate,Yes,No,7.6
785,48,22,94115,2,No,No,1,1,undergraduate,No,No,6.3
786,46,22,94122,2,No,Yes,1,1,undergraduate,No,Yes,7.6
787,45,21,94305,2,No,No,1,1,undergraduate,Yes,No,2.5
788,45,15,91380,3,Yes,No,1,3,advance,No,No,10
789,58,34,92521,4,No,No,1,1,undergraduate,No,No,0.7
790,29,3,92126,4,No,No,1,2,graduate,No,No,0.3
791,55,30,92028,4,No,Yes,1,1,undergraduate,No,No,0.9
792,55,29,94501,4,No,No,1,2,graduate,No,No,2.8
793,41,16,93117,1,No,Yes,1,3,advance,No,No,4
794,24,-2,94720,2,No,No,1,1,undergraduate,No,No,2
795,54,29,91301,2,No,No,1,3,advance,No,No,2.3
796,57,32,92806,2,No,Yes,1,3,advance,No,No,0.2
797,30,6,93657,2,No,No,1,1,undergraduate,No,No,2.5
798,42,17,94998,3,No,No,1,3,advance,No,No,0.5
799,29,2,93063,1,No,No,1,2,graduate,No,No,2
800,29,3,95051,4,No,No,1,3,advance,No,No,2.1
801,31,7,91040,1,No,No,1,1,undergraduate,No,No,6
802,47,23,92612,4,No,No,1,1,undergraduate,No,No,0.2
803,36,12,92521,3,No,No,105,1,undergraduate,No,No,2
804,52,27,92661,4,No,No,8,3,advance,No,No,1.8
805,54,28,94061,4,No,No,1,2,graduate,No,No,0.7
806,55,29,95758,3,Yes,No,146,2,graduate,No,No,5.9
807,53,27,94542,4,No,No,1,3,advance,No,No,1.5
808,52,27,92096,1,No,No,1,1,undergraduate,No,No,8.1
809,64,39,92068,3,No,No,1,1,undergraduate,No,No,2.2
810,54,29,94304,1,No,Yes,1,3,advance,No,No,0.1
811,32,6,92182,2,No,No,1,3,advance,No,No,2
812,63,33,94720,4,No,No,1,3,advance,No,No,1.67
813,36,10,90089,4,No,No,1,2,graduate,No,No,2.2
814,50,25,94720,1,Yes,No,1,2,graduate,No,No,1.1
815,33,8,93943,2,No,Yes,1,1,undergraduate,No,No,0.1
816,62,38,94596,1,No,No,38,2,graduate,No,No,1.9
817,49,23,94035,3,No,Yes,127,2,graduate,No,No,0.7
818,41,15,90291,2,No,No,16,1,undergraduate,No,No,0.7
819,51,27,95039,4,No,Yes,1,2,graduate,No,No,1.1
820,56,30,90024,4,No,No,1,3,advance,No,No,1.5
821,51,25,90740,1,No,No,1,1,undergraduate,No,No,0.3
822,39,13,92093,4,No,No,1,3,advance,No,No,1.5
823,61,35,96091,3,No,No,1,3,advance,No,No,1.4
824,35,9,90509,1,No,Yes,1,1,undergraduate,No,No,2
825,39,15,94801,4,No,No,1,1,undergraduate,Yes,No,2.4
826,37,11,95616,3,No,No,1,2,graduate,No,No,0.2
827,48,21,93555,3,No,No,1,2,graduate,No,No,0.67
828,63,37,94542,2,No,Yes,13,3,advance,No,No,1
829,35,9,94542,4,No,No,2,1,undergraduate,No,No,1
830,55,30,90254,4,No,No,1,2,graduate,No,No,3.8
831,29,5,92407,3,No,No,7,2,graduate,No,No,0.7
832,61,31,94066,4,No,No,1,3,advance,No,No,1.67
833,36,10,90630,4,No,No,1,2,graduate,No,No,1.2
834,61,35,94939,3,No,No,1,3,advance,No,No,2.2
835,36,12,95138,4,Yes,No,1,1,undergraduate,Yes,Yes,5.4
836,58,33,92691,2,No,Yes,94,1,undergraduate,No,No,3.9
837,42,17,92123,3,No,Yes,1,1,undergraduate,No,No,3
838,30,4,92096,1,No,No,7,2,graduate,No,No,0.4
839,45,20,92507,4,No,No,1,3,advance,No,No,1.9
840,39,15,92646,4,No,No,1,1,undergraduate,No,No,2.4
841,27,3,92373,2,No,Yes,148,1,undergraduate,No,No,0.2
842,57,33,94542,1,No,No,1,1,undergraduate,Yes,No,4.3
843,34,10,92101,3,No,No,1,1,undergraduate,No,No,2
844,64,39,94720,3,No,No,1,1,undergraduate,No,No,2.4
845,47,23,95762,1,No,No,46,3,advance,No,No,0.8
846,44,17,94706,3,No,Yes,1,2,graduate,No,No,1
847,51,27,92154,1,No,No,1,1,undergraduate,No,No,2.7
848,40,14,94539,1,No,No,123,3,advance,No,No,1.5
849,57,32,94720,4,No,No,1,2,graduate,No,No,0.9
850,33,8,94305,2,No,Yes,1,1,undergraduate,Yes,Yes,0.1
851,46,20,95054,1,No,No,1,1,undergraduate,No,No,0.2
852,41,16,94521,2,No,No,1,2,graduate,Yes,No,1.4
853,33,7,92064,1,No,Yes,46,3,advance,No,No,0.6
854,27,2,95138,1,No,No,1,1,undergraduate,No,No,0.8
855,52,28,95814,1,No,No,1,2,graduate,Yes,No,2.6
856,59,33,92152,2,No,No,4,1,undergraduate,No,No,2
857,62,38,94025,1,No,No,1,3,advance,No,No,1.8
858,49,25,95616,4,No,Yes,1,1,undergraduate,No,Yes,0.2
859,45,19,94720,3,No,No,1,2,graduate,No,No,0.5
860,63,37,92182,3,Yes,No,81,2,graduate,No,No,5
861,57,31,95841,2,No,No,61,2,graduate,No,No,0.7
862,60,30,92354,1,No,No,43,3,advance,Yes,No,1.5
863,50,23,94025,2,No,No,24,2,graduate,No,No,1
